word,coefficient,abs_coef
jupit,-0.3931832700810539,0.3931832700810539
freestyl,-0.3939538329803273,0.3939538329803273
exampl,-0.39401244348809783,0.39401244348809783
cole,-0.39404697380721715,0.39404697380721715
reliv,-0.3945777932245518,0.3945777932245518
jack,-0.39471297939109795,0.39471297939109795
cleveland,-0.3947277101416869,0.3947277101416869
op,-0.39518418803763244,0.39518418803763244
episod,-0.3964361548096324,0.3964361548096324
diss,-0.39693559135406736,0.39693559135406736
zone,-0.3969814341111097,0.3969814341111097
screen,-0.3973142052237912,0.3973142052237912
hug,-0.39752852299157637,0.39752852299157637
captain,-0.3977591222944811,0.3977591222944811
meltdown,-0.39780104476260914,0.39780104476260914
electron,-0.39832518652166804,0.39832518652166804
led,-0.39848413250510273,0.39848413250510273
finger,-0.3993116601723232,0.3993116601723232
tbt,-0.4000297725269244,0.4000297725269244
demolit,-0.40003953675990533,0.40003953675990533
diet,-0.4003842060207997,0.4003842060207997
haha,-0.401517001273651,0.401517001273651
public,-0.40183498839397064,0.40183498839397064
low,-0.4018685837638935,0.4018685837638935
rather,-0.4022607596442787,0.4022607596442787
breath,-0.40233005746760536,0.40233005746760536
special,-0.4027478293225247,0.4027478293225247
regular,-0.40284692525005694,0.40284692525005694
deck,-0.403017672288951,0.403017672288951
weekend,-0.4031295007069623,0.4031295007069623
descript,-0.4035729201775175,0.4035729201775175
girlfriend,-0.4035889300305872,0.4035889300305872
soon,-0.40403142302758543,0.40403142302758543
nurs,-0.40468582222328314,0.40468582222328314
zombi,-0.40504488709336156,0.40504488709336156
legal,-0.4055069637140029,0.4055069637140029
sexi,-0.40628938224489225,0.40628938224489225
hold,-0.4063294975700002,0.4063294975700002
rear,-0.4068847452707728,0.4068847452707728
numv,-0.40713343380935957,0.40713343380935957
discuss,-0.4074744846220176,0.4074744846220176
remix,-0.4079893828911656,0.4079893828911656
financ,-0.40816261121061037,0.40816261121061037
chelsea,-0.40826211480252467,0.40826211480252467
dept,-0.40906736116500086,0.40906736116500086
feet,-0.41021738221693105,0.41021738221693105
numx,-0.4115902125718766,0.4115902125718766
romanc,-0.41184149588733926,0.41184149588733926
max,-0.41190853182347864,0.41190853182347864
dick,-0.41371187427046807,0.41371187427046807
second,-0.4151531957857915,0.4151531957857915
chase,-0.4152299889008779,0.4152299889008779
calori,-0.4153856613219663,0.4153856613219663
rap,-0.41625389356713205,0.41625389356713205
piss,-0.4176491364216646,0.4176491364216646
wish,-0.4176791035377701,0.4176791035377701
ive,-0.41891249982454926,0.41891249982454926
built,-0.4192677374324577,0.4192677374324577
stream,-0.4193846593736481,0.4193846593736481
jump,-0.41948276840246446,0.41948276840246446
australia,-0.41950474944629745,0.41950474944629745
uncl,-0.4198850438215068,0.4198850438215068
compet,-0.42117325418106594,0.42117325418106594
gta,-0.42123684486186186,0.42123684486186186
lego,-0.421380865366008,0.421380865366008
appli,-0.4216683053572543,0.4216683053572543
lip,-0.4220261037034396,0.4220261037034396
dirt,-0.42231033585231154,0.42231033585231154
foxtrot,-0.4235630805028493,0.4235630805028493
mysteri,-0.42477884846474073,0.42477884846474073
elect,-0.42487668459448197,0.42487668459448197
william,-0.4256715327926757,0.4256715327926757
teen,-0.4264829177919535,0.4264829177919535
wet,-0.42650099093746485,0.42650099093746485
data,-0.42682206898902364,0.42682206898902364
pre,-0.4271784725874505,0.4271784725874505
odd,-0.4277312713196876,0.4277312713196876
clean,-0.4278759289462136,0.4278759289462136
yay,-0.42825896021833837,0.42825896021833837
take,-0.4291254839152544,0.4291254839152544
favor,-0.4293864092803759,0.4293864092803759
cours,-0.4298447114446331,0.4298447114446331
weight,-0.4303208053948654,0.4303208053948654
photo,-0.4325579558831356,0.4325579558831356
gamerg,-0.432904054776231,0.432904054776231
drum,-0.4329395031098322,0.4329395031098322
nm,-0.43366790429045693,0.43366790429045693
spanish,-0.43375309298481135,0.43375309298481135
way,-0.4338476408822917,0.4338476408822917
confer,-0.4349650236352671,0.4349650236352671
park,-0.43522447092834426,0.43522447092834426
might,-0.43526635083002413,0.43526635083002413
contact,-0.4364860020257111,0.4364860020257111
forward,-0.43666624763838435,0.43666624763838435
ugh,-0.43743084171941704,0.43743084171941704
page,-0.43746304497684796,0.43746304497684796
freez,-0.43800127962695645,0.43800127962695645
supernatur,-0.4391841674693105,0.4391841674693105
ye,-0.4398205353412818,0.4398205353412818
pancak,-0.43986192755456927,0.43986192755456927
jame,-0.4404399480105879,0.4404399480105879
absolut,-0.4417285614844001,0.4417285614844001
financi,-0.44260483293351993,0.44260483293351993
life,-0.44273481604814796,0.44273481604814796
silenc,-0.44379021445607747,0.44379021445607747
sensor,-0.44400478895124146,0.44400478895124146
alcohol,-0.444119123251,0.444119123251
fast,-0.44435787392924997,0.44435787392924997
xd,-0.4452113598925397,0.4452113598925397
alright,-0.445877964316201,0.445877964316201
kyle,-0.446310083539569,0.446310083539569
auction,-0.447351213600276,0.447351213600276
file,-0.4481766646820255,0.4481766646820255
cliff,-0.4487489008389729,0.4487489008389729
radio,-0.44894455924033105,0.44894455924033105
instagram,-0.4503852301958587,0.4503852301958587
ridicul,-0.45042451351940604,0.45042451351940604
round,-0.4518452521794107,0.4518452521794107
bitcoin,-0.4528974093038671,0.4528974093038671
photoshop,-0.4532060009012604,0.4532060009012604
chevi,-0.45370650980418076,0.45370650980418076
floyd,-0.45374898483868564,0.45374898483868564
porn,-0.45419898891076255,0.45419898891076255
choke,-0.45525478582158574,0.45525478582158574
ankl,-0.45542300543166053,0.45542300543166053
color,-0.45578368577676964,0.45578368577676964
king,-0.4560936333895639,0.4560936333895639
disco,-0.45617767680609345,0.45617767680609345
cute,-0.4566805284066771,0.4566805284066771
mani,-0.4575173487902811,0.4575173487902811
regard,-0.45919495587731973,0.45919495587731973
cupcak,-0.45975418109857985,0.45975418109857985
game,-0.4600193071556312,0.4600193071556312
pool,-0.46031990003454676,0.46031990003454676
selfi,-0.46115670894264577,0.46115670894264577
shed,-0.4611577587010377,0.4611577587010377
grade,-0.4614062516672133,0.4614062516672133
club,-0.46211969687145316,0.46211969687145316
celebr,-0.46216903389731573,0.46216903389731573
space,-0.46251224102241134,0.46251224102241134
audienc,-0.4626154218440314,0.4626154218440314
tryna,-0.46282982363393227,0.46282982363393227
crack,-0.4628522054465405,0.4628522054465405
alon,-0.4630737861913127,0.4630737861913127
remov,-0.46418366956368096,0.46418366956368096
heavenli,-0.4654325573102972,0.4654325573102972
asap,-0.46583370061871515,0.46583370061871515
articl,-0.4661099477252416,0.4661099477252416
neighbour,-0.4664951091286029,0.4664951091286029
unconfirm,-0.4664951091286029,0.4664951091286029
depart,-0.4682287624593116,0.4682287624593116
he,-0.46861156398691567,0.46861156398691567
idc,-0.46887606263478265,0.46887606263478265
mayb,-0.46984584591307876,0.46984584591307876
wanna,-0.4699878230301432,0.4699878230301432
basebal,-0.4704882431164312,0.4704882431164312
microsoft,-0.47364391818583623,0.47364391818583623
age,-0.4744346865095608,0.4744346865095608
recent,-0.4746958079295279,0.4746958079295279
cream,-0.4747007277174865,0.4747007277174865
todd,-0.4759261067481285,0.4759261067481285
work,-0.47647573492562484,0.47647573492562484
agenc,-0.4767989181649355,0.4767989181649355
aggress,-0.4775764612513713,0.4775764612513713
finnish,-0.4775890439515844,0.4775890439515844
floor,-0.4783603794660784,0.4783603794660784
senior,-0.4790074606123043,0.4790074606123043
hashtag,-0.4792502400960042,0.4792502400960042
nigga,-0.48043286430844945,0.48043286430844945
moon,-0.4821091768827652,0.4821091768827652
anxieti,-0.48271840435029584,0.48271840435029584
offer,-0.4828491354198787,0.4828491354198787
marvel,-0.48411305496089185,0.48411305496089185
turn,-0.4849545854342269,0.4849545854342269
lifetim,-0.4853367074277451,0.4853367074277451
summer,-0.48564110665079047,0.48564110665079047
list,-0.4859043486096184,0.4859043486096184
mother,-0.4887181546841183,0.4887181546841183
cross,-0.4887634725796199,0.4887634725796199
muscl,-0.4892203823513284,0.4892203823513284
joe,-0.48991187964676397,0.48991187964676397
lmfao,-0.49028701534465774,0.49028701534465774
exactli,-0.4904010159261331,0.4904010159261331
fri,-0.49152527441376803,0.49152527441376803
custom,-0.4923376646620798,0.4923376646620798
cope,-0.49285365582416507,0.49285365582416507
tag,-0.4947703045366238,0.4947703045366238
easili,-0.4953334521883936,0.4953334521883936
hat,-0.49589616303727097,0.49589616303727097
blue,-0.49682223259712904,0.49682223259712904
bless,-0.49700787972733085,0.49700787972733085
startup,-0.49788407073027524,0.49788407073027524
collid,-0.498364954984871,0.498364954984871
huh,-0.4986039803478953,0.4986039803478953
facil,-0.4991666980636473,0.4991666980636473
doubl,-0.49939591720861815,0.49939591720861815
instal,-0.5020822142106509,0.5020822142106509
eat,-0.502583893005612,0.502583893005612
cunt,-0.5036881678264988,0.5036881678264988
da,-0.504142908162635,0.504142908162635
bad,-0.5054327738247772,0.5054327738247772
eden,-0.5056298175359936,0.5056298175359936
court,-0.5057005870805131,0.5057005870805131
bring,-0.5062312838584347,0.5062312838584347
xbox,-0.5064023357380576,0.5064023357380576
read,-0.5067339553965436,0.5067339553965436
side,-0.5069418837382497,0.5069418837382497
quiz,-0.5071598684531237,0.5071598684531237
nose,-0.508352842061675,0.508352842061675
real,-0.5093570024320115,0.5093570024320115
twin,-0.5097870217347175,0.5097870217347175
soundcloud,-0.5100396039796039,0.5100396039796039
favorit,-0.5106543622171447,0.5106543622171447
mood,-0.5107039075918034,0.5107039075918034
ring,-0.5114523773211499,0.5114523773211499
enabl,-0.5115210674483696,0.5115210674483696
signific,-0.5126565574028022,0.5126565574028022
egg,-0.5134727430796102,0.5134727430796102
cloth,-0.5136171763537558,0.5136171763537558
comput,-0.5137887275004415,0.5137887275004415
origin,-0.5140535297163805,0.5140535297163805
jeb,-0.5142931713794371,0.5142931713794371
pl,-0.5163626435022619,0.5163626435022619
relax,-0.5173804621200887,0.5173804621200887
clip,-0.5186776295013537,0.5186776295013537
ross,-0.5212199411377312,0.5212199411377312
fashion,-0.5216607503587082,0.5216607503587082
market,-0.5220104605968686,0.5220104605968686
puppi,-0.5229980790393278,0.5229980790393278
tb,-0.5232931538111081,0.5232931538111081
blizzard,-0.5238405017162234,0.5238405017162234
dream,-0.5243370012213664,0.5243370012213664
numam,-0.5243690222742721,0.5243690222742721
metrofmtalk,-0.524658015345839,0.524658015345839
channel,-0.5252099594164421,0.5252099594164421
capac,-0.526368487774191,0.526368487774191
impress,-0.5268843171043017,0.5268843171043017
bite,-0.5276994128701165,0.5276994128701165
excit,-0.5278794750158534,0.5278794750158534
battl,-0.5282977834659993,0.5282977834659993
eye,-0.5288529523387869,0.5288529523387869
bar,-0.529745383479459,0.529745383479459
kick,-0.5306308693052404,0.5306308693052404
equal,-0.5307830867402885,0.5307830867402885
trust,-0.5317879862549937,0.5317879862549937
woke,-0.5332230711841263,0.5332230711841263
nasti,-0.5333403073793872,0.5333403073793872
style,-0.5338086782489081,0.5338086782489081
sound,-0.534805719459773,0.534805719459773
gon,-0.5413203649351268,0.5413203649351268
republ,-0.5420332192687014,0.5420332192687014
name,-0.5424245347488273,0.5424245347488273
gave,-0.5424786836076465,0.5424786836076465
epic,-0.5427259861213517,0.5427259861213517
itun,-0.5428994961132749,0.5428994961132749
dark,-0.5443306367897667,0.5443306367897667
kombat,-0.5455887249350074,0.5455887249350074
mortal,-0.5455887249350074,0.5455887249350074
laugh,-0.5464275356859533,0.5464275356859533
bore,-0.546596585001206,0.546596585001206
trip,-0.5476286869940965,0.5476286869940965
got,-0.5481142956819532,0.5481142956819532
stat,-0.5486740644744044,0.5486740644744044
realdonaldtrump,-0.5510891080460624,0.5510891080460624
reap,-0.5527459813101656,0.5527459813101656
deep,-0.5532512293141656,0.5532512293141656
handbag,-0.553463458911944,0.553463458911944
fantasi,-0.5545078774836931,0.5545078774836931
loan,-0.5583048489210797,0.5583048489210797
button,-0.5586199791718001,0.5586199791718001
statu,-0.5587272778072986,0.5587272778072986
societi,-0.5593514531233302,0.5593514531233302
amaz,-0.5604845287714357,0.5604845287714357
wire,-0.5616598841653913,0.5616598841653913
guard,-0.5617639078257117,0.5617639078257117
sun,-0.5624636160530416,0.5624636160530416
leather,-0.5626592714544609,0.5626592714544609
combo,-0.5632325213418816,0.5632325213418816
np,-0.5639392866619063,0.5639392866619063
type,-0.5660921209602848,0.5660921209602848
straight,-0.5667994275063466,0.5667994275063466
feed,-0.5678932881773677,0.5678932881773677
perman,-0.5690292091214377,0.5690292091214377
anyway,-0.5691569639118039,0.5691569639118039
mari,-0.5692780531253665,0.5692780531253665
mac,-0.5704362661872727,0.5704362661872727
interest,-0.5714308245067272,0.5714308245067272
mama,-0.5720523054362774,0.5720523054362774
pile,-0.5733113261670161,0.5733113261670161
touch,-0.5739813404357064,0.5739813404357064
parti,-0.5746475074897807,0.5746475074897807
decid,-0.576136763321451,0.576136763321451
hair,-0.5768724743586141,0.5768724743586141
fantast,-0.5786772893074286,0.5786772893074286
cabl,-0.5808541609454365,0.5808541609454365
choic,-0.5815928724989947,0.5815928724989947
emot,-0.5831138271492651,0.5831138271492651
futur,-0.5831797273356315,0.5831797273356315
feat,-0.5839668323820664,0.5839668323820664
sink,-0.5850122407115956,0.5850122407115956
smash,-0.5870242028339111,0.5870242028339111
justinbieb,-0.5882815971377205,0.5882815971377205
saturday,-0.5883907680142426,0.5883907680142426
download,-0.5886985028861639,0.5886985028861639
realli,-0.5891973195132577,0.5891973195132577
judg,-0.5896246047272742,0.5896246047272742
darud,-0.5904222329346842,0.5904222329346842
holiday,-0.5911705203463854,0.5911705203463854
somebodi,-0.5914635117227098,0.5914635117227098
seri,-0.5923758490927321,0.5923758490927321
avalanch,-0.5934471623898163,0.5934471623898163
share,-0.5957338361551578,0.5957338361551578
pop,-0.5974853889809745,0.5974853889809745
flat,-0.5987821531681458,0.5987821531681458
bang,-0.6000962950498699,0.6000962950498699
trail,-0.6007384620516191,0.6007384620516191
fit,-0.6024153978092648,0.6024153978092648
okay,-0.6025084324882228,0.6025084324882228
chill,-0.6035085918279048,0.6035085918279048
seat,-0.6063506061808249,0.6063506061808249
brown,-0.6091303273517964,0.6091303273517964
lonewolffur,-0.6094748480628325,0.6094748480628325
sorri,-0.6161215975731226,0.6161215975731226
entir,-0.6188406459096842,0.6188406459096842
jay,-0.6191385368924583,0.6191385368924583
poll,-0.6191986130542758,0.6191986130542758
numd,-0.6195173018256914,0.6195173018256914
star,-0.6195512186563014,0.6195512186563014
head,-0.6196769242906484,0.6196769242906484
rate,-0.6200337069071946,0.6200337069071946
loui,-0.6223699120928151,0.6223699120928151
dive,-0.6228261059106038,0.6228261059106038
cum,-0.6236529481517644,0.6236529481517644
everyth,-0.6236897657892816,0.6236897657892816
creat,-0.6238041751276164,0.6238041751276164
biggest,-0.6253911917849911,0.6253911917849911
heal,-0.6254108553281725,0.6254108553281725
quick,-0.6256960464017481,0.6256960464017481
blood,-0.626099820817056,0.626099820817056
wrong,-0.6276168690669686,0.6276168690669686
desir,-0.6279100663846428,0.6279100663846428
asshol,-0.6280729786606893,0.6280729786606893
twitter,-0.6286898751567171,0.6286898751567171
soak,-0.6293567927610417,0.6293567927610417
quot,-0.6297244986019275,0.6297244986019275
wonder,-0.6308565104074627,0.6308565104074627
ancient,-0.6324092482251038,0.6324092482251038
joy,-0.632901037083898,0.632901037083898
smaug,-0.6339643768331652,0.6339643768331652
super,-0.6353678501536627,0.6353678501536627
right,-0.6364815733427898,0.6364815733427898
republican,-0.6388736565232188,0.6388736565232188
yet,-0.6392288441852497,0.6392288441852497
need,-0.6422933323446638,0.6422933323446638
anti,-0.6431903615932221,0.6431903615932221
slicker,-0.6492240273396788,0.6492240273396788
